"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"04023","3","71","74","0","2017","2","N","Santa Cruz County, Arizona","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04023","5","71","74","0","2017","1","","Santa Cruz County, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",6,47,48,50,182784,167750,3248,291,"",0.35,0.24,0.25,0.25,0.14,0.27,0.12,0.56,"",-1,-14.3,-3,-6.0,-2,-4.0,-1,-2.0,8811,5.1,7216,4.5,-1246,-27.7,25,9.4
"04023","5","71","74","0","2017","2","","Santa Cruz County, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",6,47,47,45,193077,79161,1520,321,"",0.35,0.22,0.21,0.19,0.13,0.30,0.14,0.61,"",0,0.0,-4,-7.8,-2,-4.1,-2,-4.3,23027,13.5,-6267,-7.3,-827,-35.2,54,20.2
"04025","1","71","74","0","2017","1","","Yavapai County, Arizona","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,29,28,30,392507,0,0,1041,"",1.51,1.82,1.74,1.83,2.64,0.00,0.00,1.47,"",0,0.0,-6,-17.1,-7,-20.0,-8,-21.1,-51633,-11.6,0,0.0,0,0.0,92,9.7
"04025","1","71","74","0","2017","2","","Yavapai County, Arizona","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,30,30,33,332915,0,0,826,"",1.52,1.84,1.72,1.75,2.13,0.00,0.00,1.21,"",0,0.0,-8,-21.1,-7,-18.9,-6,-15.4,-34390,-9.4,0,0.0,0,0.0,82,11.0
"04025","3","71","74","0","2017","1","","Yavapai County, Arizona","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",6,564,568,572,3633032,2600573,57292,492,"",2.63,4.48,4.40,4.38,5.58,14.61,16.59,1.26,"",0,0.0,40,7.6,38,7.2,42,7.9,228537,6.7,149694,6.1,1878,3.4,-4,-0.8
"04025","3","71","74","0","2017","2","","Yavapai County, Arizona","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",6,579,604,652,4256656,734779,16421,535,"",2.65,4.33,4.28,3.98,5.65,9.70,14.29,1.35,"",0,0.0,51,9.7,33,5.8,25,4.0,686941,19.2,108095,17.2,2104,14.7,58,12.2
"04025","5","71","74","0","2017","1","","Yavapai County, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",72,868,905,913,3824731,2764859,71254,329,"",0.90,1.00,1.01,0.98,0.73,0.94,1.08,0.73,"",0,0.0,127,17.1,120,15.3,106,13.1,461233,13.7,354604,14.7,10118,16.5,-4,-1.2
"04025","5","71","74","0","2017","2","","Yavapai County, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",76,887,944,930,4161037,1339391,36778,348,"",0.94,0.90,0.91,0.83,0.66,1.00,1.00,0.76,"",3,4.1,76,9.4,100,11.8,71,8.3,391307,10.4,84609,6.7,5461,17.4,2,0.6
"04027","1","71","74","0","2017","1","","Yuma County, Arizona","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,27,25,25,332802,0,0,997,"",7.97,1.36,1.30,1.31,1.96,0.00,0.00,1.48,"",0,0.0,2,8.0,-2,-7.4,-3,-10.7,27492,9.0,0,0.0,0,0.0,116,13.2
"04027","1","71","74","0","2017","2","","Yuma County, Arizona","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,26,25,23,344574,0,0,1075,"",8.05,1.60,1.54,1.32,2.25,0.00,0.00,1.53,"",0,0.0,-2,-7.1,-4,-13.8,-6,-20.7,19915,6.1,0,0.0,0,0.0,204,23.4
"04027","3","71","74","0","2017","1","N","Yuma County, Arizona","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",5.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04027","3","71","74","0","2017","2","N","Yuma County, Arizona","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",5.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04027","5","71","74","0","2017","1","","Yuma County, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",25,244,257,255,1217701,995476,35898,372,"",0.55,0.23,0.24,0.24,0.20,0.29,0.17,0.87,"",-1,-3.8,-33,-11.9,-27,-9.5,-15,-5.6,110388,10.0,112046,12.7,5312,17.4,64,20.8
"04027","5","71","74","0","2017","2","","Yuma County, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",25,250,223,228,1075373,431827,14193,354,"",0.55,0.25,0.23,0.22,0.17,0.34,0.19,0.75,"",0,0.0,-9,-3.5,-12,-5.1,-15,-6.2,46410,4.5,-16348,-3.6,895,6.7,32,9.9
"04999","1","71","74","0","2017","1","","Unknown Or Undefined, Arizona","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,3,3,3,8191,0,0,210,"",0.55,0.41,0.40,0.40,0.05,0.00,0.00,0.12,"",0,0.0,0,0.0,1,50.0,0,0.0,-1741,-17.5,0,0.0,0,0.0,-77,-26.8
"04999","1","71","74","0","2017","2","","Unknown Or Undefined, Arizona","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,4,5,7,19089,0,0,275,"",0.53,0.53,0.62,0.79,0.12,0.00,0.00,0.18,"",0,0.0,1,33.3,0,0.0,-1,-12.5,411,2.2,0,0.0,0,0.0,6,2.2
"04999","5","71","74","0","2017","1","","Unknown Or Undefined, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",51,37,40,39,644800,285231,6413,1283,"",0.23,0.09,0.10,0.09,0.11,0.12,0.10,1.16,"",13,34.2,-15,-28.8,2,5.3,3,8.3,93768,17.0,42936,17.7,2237,53.6,274,27.2
"04999","5","71","74","0","2017","2","","Unknown Or Undefined, Arizona","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",56,44,44,44,1585833,69430,962,2772,"",0.24,0.10,0.09,0.08,0.25,0.09,0.04,2.75,"",18,47.4,5,12.8,9,25.7,0,0.0,950635,149.7,-5710,-7.6,-346,-26.5,1530,123.2
"05000","1","71","54","0","2017","1","","Arkansas -- Statewide","Federal Government","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",19,239,229,228,2962512,0,0,982,"",1.82,0.77,0.74,0.72,0.88,0.00,0.00,1.18,"",-1,-5.0,11,4.8,2,0.9,0,0.0,51233,1.8,0,0.0,0,0.0,-2,-0.2
"05000","1","71","54","0","2017","2","","Arkansas -- Statewide","Federal Government","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",19,225,239,272,2562623,0,0,803,"",1.83,0.73,0.72,0.75,0.78,0.00,0.00,1.06,"",-1,-5.0,-2,-0.9,8,3.5,-19,-6.5,-130838,-4.9,0,0.0,0,0.0,-27,-3.3
"05000","2","71","54","0","2017","1","","Arkansas -- Statewide","State Government","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",65,1109,1100,1100,5770020,0,0,402,"",7.84,7.85,7.75,7.64,5.77,0.00,0.00,0.74,"",0,0.0,55,5.2,55,5.3,56,5.4,914738,18.8,0,0.0,0,0.0,46,12.9
"05000","2","71","54","0","2017","2","","Arkansas -- Statewide","State Government","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",65,1155,1255,1271,6135420,0,0,385,"",7.84,7.63,7.64,6.68,5.49,0.00,0.00,0.76,"",0,0.0,-4,-0.3,-249,-16.6,-283,-18.2,-1188809,-16.2,0,0.0,0,0.0,-16,-4.0
"05000","3","71","54","0","2017","1","","Arkansas -- Statewide","Local Government","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",55,1600,1626,1678,9830123,581709,6240,463,"",1.53,0.65,0.66,0.67,0.67,0.13,0.09,1.01,"",1,1.9,66,4.3,59,3.8,85,5.3,1050728,12.0,2411,0.4,-2456,-28.2,31,7.2
"05000","3","71","54","0","2017","2","","Arkansas -- Statewide","Local Government","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",56,1824,2034,2430,11181912,415485,5544,410,"",1.56,0.72,0.75,0.78,0.70,0.15,0.17,0.93,"",3,5.7,123,7.2,103,5.3,129,5.6,1189547,11.9,3747,0.9,-2143,-27.9,21,5.4
"05000","5","71","54","0","2017","1","","Arkansas -- Statewide","Private","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",960,9445,10043,10369,52556058,43508139,634530,406,"",0.76,0.56,0.58,0.58,0.45,0.57,0.45,0.77,"",13,1.4,-60,-0.6,356,3.7,-35,-0.3,4672995,9.8,3233188,8.0,-43566,-6.4,33,8.8
"05000","5","71","54","0","2017","2","","Arkansas -- Statewide","Private","NAICS 71 Arts, entertainment, and recreation","State, NAICS Sector -- by ownership sector","All establishment sizes",962,11440,11843,13070,58811472,32038070,519700,373,"",0.75,0.61,0.60,0.61,0.44,0.67,0.50,0.73,"",11,1.2,-47,-0.4,-986,-7.7,142,1.1,1507473,2.6,21051,0.1,-68552,-11.7,18,5.1
"05001","1","71","74","0","2017","1","","Arkansas County, Arkansas","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,10,10,130014,0,0,968,"",10.89,4.48,4.11,4.04,5.74,0.00,0.00,1.36,"",0,0.0,-1,-8.3,-2,-16.7,-1,-9.1,-18183,-12.3,0,0.0,0,0.0,-9,-0.9
"05001","1","71","74","0","2017","2","","Arkansas County, Arkansas","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,10,10,11,104991,0,0,782,"",11.09,4.11,3.82,3.84,4.21,0.00,0.00,1.08,"",0,0.0,-1,-9.1,0,0.0,0,0.0,-23978,-18.6,0,0.0,0,0.0,-148,-15.9
"05001","2","71","74","0","2017","1","N","Arkansas County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",13.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05001","2","71","74","0","2017","2","N","Arkansas County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",13.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05001","3","71","74","0","2017","1","N","Arkansas County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05001","3","71","74","0","2017","2","N","Arkansas County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05001","5","71","74","0","2017","1","","Arkansas County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",12,35,35,34,184616,177710,988,410,"",1.08,0.26,0.26,0.24,0.23,0.27,0.09,0.91,"",1,9.1,-1,-2.8,2,6.1,1,3.0,11207,6.5,4301,2.5,-142,-12.6,18,4.6
"05001","5","71","74","0","2017","2","","Arkansas County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",11,40,44,46,176171,117299,769,313,"",0.99,0.27,0.28,0.27,0.18,0.28,0.09,0.64,"",0,0.0,7,21.2,3,7.3,-5,-9.8,-9412,-5.1,-31225,-21.0,-195,-20.2,-30,-8.7
"05003","3","71","74","0","2017","1","N","Ashley County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05003","3","71","74","0","2017","2","N","Ashley County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05003","5","71","74","0","2017","1","","Ashley County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,6,7,8,26479,26479,1023,291,"",0.62,0.06,0.07,0.08,0.04,0.06,0.06,0.58,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05003","5","71","74","0","2017","2","","Ashley County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,9,10,11,25759,18068,647,198,"",0.62,0.08,0.09,0.09,0.04,0.08,0.08,0.40,"",1,25.0,2,28.6,2,25.0,2,22.2,-2017,-7.3,-5342,-22.8,-1081,-62.6,-69,-25.8
"05005","2","71","74","0","2017","1","N","Baxter County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05005","2","71","74","0","2017","2","N","Baxter County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05005","3","71","74","0","2017","1","N","Baxter County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05005","3","71","74","0","2017","2","N","Baxter County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05005","5","71","74","0","2017","1","","Baxter County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,96,100,109,485476,464073,8168,367,"",1.09,0.46,0.47,0.49,0.44,0.59,0.54,0.93,"",0,0.0,-4,-4.0,-1,-1.0,0,0.0,51690,11.9,47059,11.3,-48,-0.6,44,13.6
"05005","5","71","74","0","2017","2","","Baxter County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,127,164,172,600290,414237,7179,299,"",1.09,0.54,0.66,0.66,0.46,0.68,0.56,0.74,"",0,0.0,3,2.4,18,12.3,17,11.0,12230,2.1,-46569,-10.1,-1955,-21.4,-20,-6.3
"05007","1","71","74","0","2017","1","","Benton County, Arkansas","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,12,11,11,180456,0,0,1225,"",1.35,0.40,0.36,0.36,0.32,0.00,0.00,0.87,"",0,0.0,-2,-14.3,-3,-21.4,-5,-31.2,-38760,-17.7,0,0.0,0,0.0,75,6.5
"05007","1","71","74","0","2017","2","","Benton County, Arkansas","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,12,16,17,168308,0,0,863,"",1.35,0.40,0.49,0.48,0.42,0.00,0.00,0.90,"",0,0.0,-3,-20.0,1,6.7,-6,-26.1,-26600,-13.6,0,0.0,0,0.0,14,1.6
"05007","2","71","74","0","2017","1","","Benton County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,22,22,22,144152,0,0,504,"",5.10,1.58,1.58,1.57,0.86,0.00,0.00,0.55,"",0,0.0,1,4.8,1,4.8,1,4.8,19900,16.0,0,0.0,0,0.0,49,10.8
"05007","2","71","74","0","2017","2","","Benton County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,21,21,21,136498,0,0,500,"",5.06,1.42,1.31,1.13,0.99,0.00,0.00,0.78,"",0,0.0,-3,-12.5,-4,-16.0,-4,-16.0,-25664,-15.8,0,0.0,0,0.0,-6,-1.2
"05007","3","71","74","0","2017","1","","Benton County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,232,224,229,1403743,0,0,473,"",1.56,0.96,0.92,0.94,0.57,0.00,0.00,0.61,"",0,0.0,29,14.3,16,7.7,12,5.5,156642,12.6,0,0.0,0,0.0,15,3.3
"05007","3","71","74","0","2017","2","","Benton County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,236,297,338,1584192,0,0,420,"",1.56,0.95,1.13,1.11,0.81,0.00,0.00,0.76,"",0,0.0,16,7.3,-5,-1.7,34,11.2,243329,18.1,0,0.0,0,0.0,45,12.0
"05007","5","71","74","0","2017","1","","Benton County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",104,1251,1273,1307,7741053,6373877,83139,466,"",1.16,0.75,0.75,0.75,0.39,0.61,0.56,0.52,"",9,9.5,-17,-1.3,22,1.8,-10,-0.8,733191,10.5,452286,7.6,-7139,-7.9,44,10.4
"05007","5","71","74","0","2017","2","","Benton County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",105,1459,1548,1665,9132591,4462779,58646,451,"",1.15,0.79,0.80,0.79,0.56,0.77,0.62,0.70,"",7,7.1,-18,-1.2,-53,-3.3,13,0.8,400603,4.6,81663,1.9,-13310,-18.5,25,5.9
"05009","1","71","74","0","2017","1","","Boone County, Arkansas","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,33,32,32,571979,0,0,1361,"",8.77,9.25,8.94,8.84,18.61,0.00,0.00,2.06,"",0,0.0,1,3.1,0,0.0,0,0.0,17535,3.2,0,0.0,0,0.0,28,2.1
"05009","1","71","74","0","2017","2","","Boone County, Arkansas","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,32,32,42,452003,0,0,984,"",8.92,8.98,8.33,9.96,13.28,0.00,0.00,1.46,"",0,0.0,0,0.0,-1,-3.0,0,0.0,-37637,-7.7,0,0.0,0,0.0,-72,-6.8
"05009","2","71","74","0","2017","1","N","Boone County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",11.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05009","2","71","74","0","2017","2","N","Boone County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",11.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05009","3","71","74","0","2017","1","N","Boone County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05009","3","71","74","0","2017","2","N","Boone County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05009","5","71","74","0","2017","1","","Boone County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",10,44,49,58,180609,171689,2450,276,"",0.73,0.23,0.25,0.28,0.17,0.22,0.22,0.66,"",-1,-9.1,-4,-8.3,-1,-2.0,4,7.4,24057,15.4,28685,20.1,-973,-28.4,38,16.0
"05009","5","71","74","0","2017","2","","Boone County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,55,57,67,239529,181606,2810,309,"",0.65,0.25,0.25,0.27,0.17,0.34,0.27,0.68,"",-1,-10.0,-9,-14.1,-15,-20.8,-10,-13.0,-4007,-1.6,-975,-0.5,-1390,-33.1,45,17.0
"05011","2","71","74","0","2017","1","N","Bradley County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",57.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05011","2","71","74","0","2017","2","N","Bradley County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",57.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05011","3","71","74","0","2017","1","N","Bradley County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",6.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05011","3","71","74","0","2017","2","N","Bradley County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",6.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05011","5","71","74","0","2017","1","N","Bradley County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05011","5","71","74","0","2017","2","N","Bradley County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","3","71","74","0","2017","1","N","Carroll County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",12.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","3","71","74","0","2017","2","N","Carroll County, Arkansas","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",12.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","5","71","74","0","2017","1","","Carroll County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",18,74,77,103,340744,327165,6477,310,"",1.59,0.50,0.51,0.65,0.50,0.54,0.89,0.90,"",0,0.0,-2,-2.6,-6,-7.2,-4,-3.7,7661,2.3,8162,2.6,-4606,-41.6,21,7.3
"05015","5","71","74","0","2017","2","","Carroll County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,111,344,371,608846,525727,17592,170,"",1.65,0.65,1.88,1.84,0.71,0.95,1.93,0.48,"",1,5.6,-1,-0.9,-9,-2.5,-5,-1.3,13558,2.3,10396,2.0,-6180,-26.0,7,4.3
"05017","2","71","74","0","2017","1","N","Chicot County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",40.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05017","2","71","74","0","2017","2","N","Chicot County, Arkansas","State Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",40.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05017","5","71","74","0","2017","1","","Chicot County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,5,3,4,18919,18919,257,364,"",0.40,0.11,0.07,0.09,0.09,0.13,0.06,1.01,"",0,0.0,0,0.0,-2,-40.0,-1,-20.0,1008,5.6,1008,5.6,-15,-5.5,88,31.9
"05017","5","71","74","0","2017","2","N","Chicot County, Arkansas","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
